City,Region,Date,Mean Highest,Mean Lowest
San Francisco,West,9/1/1971,5.713,0.142
San Francisco,West,10/1/1971,5.533,-0.176
San Francisco,West,11/1/1971,5.684,-0.468
San Francisco,West,12/1/1971,5.943,-0.747
San Francisco,West,1/1/1972,5.835,-0.527
San Francisco,West,2/1/1972,5.654,-0.097
San Francisco,West,3/1/1972,5.303,-0.107
San Francisco,West,4/1/1972,5.293,-0.445
San Francisco,West,5/1/1972,5.582,-0.596
San Francisco,West,6/1/1972,5.923,-0.445
San Francisco,West,7/1/1972,5.963,-0.258
San Francisco,West,8/1/1972,6.074,0.073
San Francisco,West,9/1/1972,5.894,0.142
San Francisco,West,10/1/1972,5.992,0.274
San Francisco,West,11/1/1972,6.163,0.064
San Francisco,West,12/1/1972,6.304,-0.025
San Francisco,West,1/1/1973,6.153,0.133
San Francisco,West,2/1/1973,6.215,0.674
San Francisco,West,3/1/1973,5.385,0.083
San Francisco,West,4/1/1973,5.103,-0.497
San Francisco,West,5/1/1973,5.582,-0.698
San Francisco,West,6/1/1973,5.854,-0.616
San Francisco,West,7/1/1973,5.805,-0.507
San Francisco,West,8/1/1973,5.713,-0.058
San Francisco,West,9/1/1973,5.434,-0.117
San Francisco,West,10/1/1973,5.425,-0.186
San Francisco,West,11/1/1973,5.513,-0.396
San Francisco,West,12/1/1973,5.664,-0.317
San Francisco,West,1/1/1974,5.913,0.205
San Francisco,West,2/1/1974,5.523,-0.215
San Francisco,West,3/1/1974,5.674,0.195
San Francisco,West,4/1/1974,5.333,0.014
San Francisco,West,5/1/1974,5.493,-0.445
San Francisco,West,6/1/1974,5.844,-0.435
San Francisco,West,7/1/1974,5.825,-0.337
San Francisco,West,8/1/1974,5.684,-0.035
San Francisco,West,9/1/1974,5.615,0.362
San Francisco,West,10/1/1974,5.605,0.034
San Francisco,West,11/1/1974,5.743,-0.307
San Francisco,West,12/1/1974,5.825,-0.537
San Francisco,West,1/1/1975,5.674,-0.488
San Francisco,West,2/1/1975,5.654,0.024
San Francisco,West,3/1/1975,5.562,0.083
San Francisco,West,4/1/1975,5.313,-0.205
San Francisco,West,5/1/1975,5.274,-0.576
San Francisco,West,6/1/1975,5.654,-0.337
San Francisco,West,7/1/1975,5.723,-0.186
San Francisco,West,8/1/1975,5.694,-0.068
San Francisco,West,9/1/1975,5.552,0.103
San Francisco,West,10/1/1975,5.395,-0.146
San Francisco,West,11/1/1975,5.513,-0.566
San Francisco,West,12/1/1975,5.605,-0.717
San Francisco,West,1/1/1976,5.762,-0.517
San Francisco,West,2/1/1976,5.674,-0.015
San Francisco,West,3/1/1976,5.142,-0.186
San Francisco,West,4/1/1976,5.293,-0.317
San Francisco,West,5/1/1976,5.493,-0.537
San Francisco,West,6/1/1976,5.674,-0.497
San Francisco,West,7/1/1976,6.104,0.054
San Francisco,West,8/1/1976,5.972,0.244
San Francisco,West,9/1/1976,5.854,0.352
San Francisco,West,10/1/1976,5.615,0.142
San Francisco,West,11/1/1976,5.884,-0.087
San Francisco,West,12/1/1976,6.054,-0.068
San Francisco,West,1/1/1977,5.953,-0.186
San Francisco,West,2/1/1977,5.474,-0.327
San Francisco,West,3/1/1977,4.913,-0.517
San Francisco,West,4/1/1977,4.923,-0.586
San Francisco,West,5/1/1977,5.342,-0.737
San Francisco,West,6/1/1977,5.723,-0.635
San Francisco,West,7/1/1977,5.753,-0.488
San Francisco,West,8/1/1977,5.703,0.034
San Francisco,West,9/1/1977,5.634,0.333
San Francisco,West,10/1/1977,5.503,-0.025
San Francisco,West,11/1/1977,5.615,-0.307
San Francisco,West,12/1/1977,5.943,-0.176
San Francisco,West,1/1/1978,6.255,0.523
San Francisco,West,2/1/1978,5.972,0.415
San Francisco,West,3/1/1978,5.825,0.582
San Francisco,West,4/1/1978,5.523,0.133
San Francisco,West,5/1/1978,5.464,-0.225
San Francisco,West,6/1/1978,5.434,-0.576
San Francisco,West,7/1/1978,5.713,-0.327
San Francisco,West,8/1/1978,5.713,0.034
San Francisco,West,9/1/1978,5.484,0.224
San Francisco,West,10/1/1978,5.533,0.224
San Francisco,West,11/1/1978,5.733,-0.156
San Francisco,West,12/1/1978,5.762,-0.576
San Francisco,West,1/1/1979,6.113,-0.015
San Francisco,West,2/1/1979,5.753,0.142
San Francisco,West,3/1/1979,5.503,0.244
San Francisco,West,4/1/1979,5.113,-0.258
San Francisco,West,5/1/1979,5.352,-0.317
San Francisco,West,6/1/1979,5.552,-0.478
San Francisco,West,7/1/1979,5.684,-0.235
San Francisco,West,8/1/1979,5.694,-0.005
San Francisco,West,9/1/1979,5.605,0.185
San Francisco,West,10/1/1979,5.493,0.123
San Francisco,West,11/1/1979,5.582,-0.215
San Francisco,West,12/1/1979,6.018,-0.232
San Francisco,West,1/1/1980,6.202,0.264
San Francisco,West,2/1/1980,6.143,0.782
San Francisco,West,3/1/1980,5.385,0.572
San Francisco,West,4/1/1980,5.205,-0.107
San Francisco,West,5/1/1980,5.454,-0.346
San Francisco,West,6/1/1980,5.674,-0.406
San Francisco,West,7/1/1980,5.772,-0.307
San Francisco,West,8/1/1980,5.904,0.205
San Francisco,West,9/1/1980,5.684,0.244
San Francisco,West,10/1/1980,5.434,0.034
San Francisco,West,11/1/1980,5.484,-0.327
San Francisco,West,12/1/1980,5.835,-0.156
San Francisco,West,1/1/1981,6.015,-0.077
San Francisco,West,2/1/1981,5.644,-0.107
San Francisco,West,3/1/1981,5.415,0.034
San Francisco,West,4/1/1981,5.133,-0.327
San Francisco,West,5/1/1981,5.513,-0.415
San Francisco,West,6/1/1981,5.664,-0.625
San Francisco,West,7/1/1981,5.943,-0.366
San Francisco,West,8/1/1981,5.664,-0.156
San Francisco,West,9/1/1981,5.484,0.123
San Francisco,West,10/1/1981,5.484,0.064
San Francisco,West,11/1/1981,5.815,-0.058
San Francisco,West,12/1/1981,5.825,-0.156
San Francisco,West,1/1/1982,5.864,0.103
San Francisco,West,2/1/1982,5.743,0.113
San Francisco,West,3/1/1982,5.805,0.539
San Francisco,West,4/1/1982,5.484,0.303
San Francisco,West,5/1/1982,5.654,0.034
San Francisco,West,6/1/1982,5.854,-0.117
San Francisco,West,7/1/1982,5.884,-0.166
San Francisco,West,8/1/1982,5.884,0.034
San Francisco,West,9/1/1982,5.963,0.543
San Francisco,West,10/1/1982,5.762,0.425
San Francisco,West,11/1/1982,6.353,0.533
San Francisco,West,12/1/1982,6.402,0.113
San Francisco,West,1/1/1983,6.714,0.523
San Francisco,West,2/1/1983,6.573,1.245
San Francisco,West,3/1/1983,6.235,1.383
San Francisco,West,4/1/1983,5.772,0.625
San Francisco,West,5/1/1983,5.805,0.293
San Francisco,West,6/1/1983,6.084,0.195
San Francisco,West,7/1/1983,6.255,0.362
San Francisco,West,8/1/1983,6.294,0.533
San Francisco,West,9/1/1983,6.383,0.815
San Francisco,West,10/1/1983,6.005,0.493
San Francisco,West,11/1/1983,6.202,0.362
San Francisco,West,12/1/1983,6.353,0.234
San Francisco,West,1/1/1984,6.074,0.123
San Francisco,West,2/1/1984,5.733,-0.048
San Francisco,West,3/1/1984,5.464,0.083
San Francisco,West,4/1/1984,5.185,-0.337
San Francisco,West,5/1/1984,5.493,-0.566
San Francisco,West,6/1/1984,5.933,-0.425
San Francisco,West,7/1/1984,6.255,-0.077
San Francisco,West,8/1/1984,6.104,0.224
San Francisco,West,9/1/1984,6.094,0.493
San Francisco,West,10/1/1984,5.552,-0.025
San Francisco,West,11/1/1984,5.913,-0.015
San Francisco,West,12/1/1984,5.992,-0.107
San Francisco,West,1/1/1985,5.923,-0.225
San Francisco,West,2/1/1985,5.625,-0.346
San Francisco,West,3/1/1985,5.264,-0.346
San Francisco,West,4/1/1985,5.283,-0.445
San Francisco,West,5/1/1985,5.434,-0.645
San Francisco,West,6/1/1985,5.913,-0.527
San Francisco,West,7/1/1985,5.992,-0.445
San Francisco,West,8/1/1985,5.772,-0.235
San Francisco,West,9/1/1985,5.772,0.254
San Francisco,West,10/1/1985,5.595,-0.015
San Francisco,West,11/1/1985,5.733,-0.346
San Francisco,West,12/1/1985,5.854,-0.478
San Francisco,West,1/1/1986,6.045,-0.196
San Francisco,West,2/1/1986,6.202,0.625
San Francisco,West,3/1/1986,5.884,0.605
San Francisco,West,4/1/1986,5.434,-0.137
San Francisco,West,5/1/1986,5.543,-0.478
San Francisco,West,6/1/1986,5.782,-0.478
San Francisco,West,7/1/1986,6.005,-0.215
San Francisco,West,8/1/1986,5.953,-0.035
San Francisco,West,9/1/1986,5.815,0.205
San Francisco,West,10/1/1986,5.684,0.162
San Francisco,West,11/1/1986,5.904,-0.215
San Francisco,West,12/1/1986,6.294,-0.327
San Francisco,West,1/1/1987,5.972,-0.576
San Francisco,West,2/1/1987,5.913,-0.048
San Francisco,West,3/1/1987,5.552,-0.048
San Francisco,West,4/1/1987,5.293,-0.478
San Francisco,West,5/1/1987,5.835,-0.327
San Francisco,West,6/1/1987,5.815,-0.537
San Francisco,West,7/1/1987,6.025,-0.196
San Francisco,West,8/1/1987,6.123,0.195
San Francisco,West,9/1/1987,5.904,0.123
San Francisco,West,10/1/1987,5.805,0.044
San Francisco,West,11/1/1987,5.992,-0.097
San Francisco,West,12/1/1987,6.192,-0.356
San Francisco,West,1/1/1988,5.992,-0.445
San Francisco,West,2/1/1988,5.864,-0.097
San Francisco,West,3/1/1988,5.444,-0.137
San Francisco,West,4/1/1988,5.543,-0.156
San Francisco,West,5/1/1988,5.562,-0.678
San Francisco,West,6/1/1988,5.625,-0.855
San Francisco,West,7/1/1988,5.923,-0.537
San Francisco,West,8/1/1988,5.825,-0.107
San Francisco,West,9/1/1988,5.713,-0.015
San Francisco,West,10/1/1988,5.572,-0.166
San Francisco,West,11/1/1988,5.552,-0.537
San Francisco,West,12/1/1988,5.703,-0.556
San Francisco,West,1/1/1989,5.582,-0.668
San Francisco,West,2/1/1989,5.543,-0.537
San Francisco,West,3/1/1989,5.513,-0.186
San Francisco,West,4/1/1989,5.395,-0.396
San Francisco,West,5/1/1989,5.664,-0.507
San Francisco,West,6/1/1989,5.953,-0.527
San Francisco,West,7/1/1989,5.992,-0.415
San Francisco,West,8/1/1989,5.972,0.064
San Francisco,West,9/1/1989,5.835,0.342
San Francisco,West,10/1/1989,5.694,-0.015
San Francisco,West,11/1/1989,5.874,-0.287
San Francisco,West,12/1/1989,6.094,-0.287
San Francisco,West,1/1/1990,5.992,-0.258
San Francisco,West,2/1/1990,5.713,-0.196
San Francisco,West,3/1/1990,5.484,-0.307
San Francisco,West,4/1/1990,5.572,-0.278
San Francisco,West,5/1/1990,5.674,-0.435
San Francisco,West,6/1/1990,5.874,-0.435
San Francisco,West,7/1/1990,6.064,-0.077
San Francisco,West,8/1/1990,6.005,0.205
San Francisco,West,9/1/1990,5.864,0.333
San Francisco,West,10/1/1990,5.703,0.113
San Francisco,West,11/1/1990,5.805,-0.396
San Francisco,West,12/1/1990,6.005,-0.616
San Francisco,West,1/1/1991,5.933,-0.517
San Francisco,West,2/1/1991,5.854,0.024
San Francisco,West,3/1/1991,5.713,0.162
San Francisco,West,4/1/1991,5.195,-0.566
San Francisco,West,5/1/1991,5.342,-0.747
San Francisco,West,6/1/1991,5.844,-0.468
San Francisco,West,7/1/1991,5.992,-0.127
San Francisco,West,8/1/1991,5.953,0.103
San Francisco,West,9/1/1991,5.923,0.224
San Francisco,West,10/1/1991,5.844,0.142
San Francisco,West,11/1/1991,5.844,-0.225
San Francisco,West,12/1/1991,6.202,-0.205
San Francisco,West,1/1/1992,6.225,-0.058
San Francisco,West,2/1/1992,6.455,0.674
San Francisco,West,3/1/1992,6.143,0.713
San Francisco,West,4/1/1992,5.694,0.103
San Francisco,West,5/1/1992,5.972,-0.146
San Francisco,West,6/1/1992,6.084,-0.268
San Francisco,West,7/1/1992,6.192,-0.097
San Francisco,West,8/1/1992,6.035,0.293
San Francisco,West,9/1/1992,5.854,0.333
San Francisco,West,10/1/1992,5.894,0.283
San Francisco,West,11/1/1992,5.884,-0.058
San Francisco,West,12/1/1992,6.163,0.083
San Francisco,West,1/1/1993,6.425,0.562
San Francisco,West,2/1/1993,6.363,0.684
San Francisco,West,3/1/1993,5.782,0.425
San Francisco,West,4/1/1993,5.474,-0.117
San Francisco,West,5/1/1993,5.943,-0.048
San Francisco,West,6/1/1993,6.045,-0.127
San Francisco,West,7/1/1993,6.202,-0.005
San Francisco,West,8/1/1993,5.992,0.224
San Francisco,West,9/1/1993,5.733,0.454
San Francisco,West,10/1/1993,5.835,0.264
San Francisco,West,11/1/1993,5.963,-0.077
San Francisco,West,12/1/1993,6.025,-0.327
San Francisco,West,1/1/1994,5.894,-0.205
San Francisco,West,2/1/1994,5.904,0.195
San Francisco,West,3/1/1994,5.543,-0.015
San Francisco,West,4/1/1994,5.394,-0.356
San Francisco,West,5/1/1994,5.564,-0.436
San Francisco,West,6/1/1994,5.774,-0.356
San Francisco,West,7/1/1994,5.964,0.073
San Francisco,West,8/1/1994,5.764,0.113
San Francisco,West,9/1/1994,5.624,0.264
San Francisco,West,10/1/1994,5.604,0.174
San Francisco,West,11/1/1994,5.714,-0.256
San Francisco,West,12/1/1994,6.104,-0.296
San Francisco,West,1/1/1995,6.613,0.573
San Francisco,West,2/1/1995,5.954,0.674
San Francisco,West,3/1/1995,5.964,1.134
San Francisco,West,4/1/1995,5.434,0.234
San Francisco,West,5/1/1995,5.604,0.053
San Francisco,West,6/1/1995,5.814,-0.086
San Francisco,West,7/1/1995,5.974,0.084
San Francisco,West,8/1/1995,6.014,0.384
San Francisco,West,9/1/1995,5.884,0.474
San Francisco,West,10/1/1995,5.674,0.184
San Francisco,West,11/1/1995,5.714,-0.217
San Francisco,West,12/1/1995,6.044,-0.096
San Francisco,West,1/1/1996,5.851,-0.081
San Francisco,West,2/1/1996,6.084,0.864
San Francisco,West,3/1/1996,5.559,0.661
San Francisco,West,4/1/1996,5.27,0.057
San Francisco,West,5/1/1996,5.625,-0.074
San Francisco,West,6/1/1996,5.769,-0.34
San Francisco,West,7/1/1996,6.064,-0.153
San Francisco,West,8/1/1996,5.89,0.185
San Francisco,West,9/1/1996,5.772,0.467
San Francisco,West,10/1/1996,5.546,0.162
San Francisco,West,11/1/1996,5.595,-0.182
San Francisco,West,12/1/1996,6.077,0.116
San Francisco,West,1/1/1997,6.215,0.979
San Francisco,West,2/1/1997,5.707,0.274
San Francisco,West,3/1/1997,5.444,0.126
San Francisco,West,4/1/1997,5.215,-0.366
San Francisco,West,5/1/1997,5.671,-0.163
San Francisco,West,6/1/1997,6.081,-0.058
San Francisco,West,7/1/1997,6.159,0.047
San Francisco,West,8/1/1997,6.189,0.444
San Francisco,West,9/1/1997,5.923,0.713
San Francisco,West,10/1/1997,5.982,0.736
San Francisco,West,11/1/1997,6.507,0.661
San Francisco,West,12/1/1997,6.629,0.415
San Francisco,West,1/1/1998,6.678,0.651
San Francisco,West,2/1/1998,6.609,1.54
San Francisco,West,3/1/1998,5.884,0.808
San Francisco,West,4/1/1998,5.572,0.339
San Francisco,West,5/1/1998,5.762,0.175
San Francisco,West,6/1/1998,5.992,0.241
San Francisco,West,7/1/1998,5.969,0.326
San Francisco,West,8/1/1998,5.966,0.51
San Francisco,West,9/1/1998,5.877,0.615
San Francisco,West,10/1/1998,5.474,0.172
San Francisco,West,11/1/1998,5.776,-0.068
San Francisco,West,12/1/1998,5.7,-0.471
San Francisco,West,1/1/1999,5.881,-0.373
San Francisco,West,2/1/1999,5.634,0.064
San Francisco,West,3/1/1999,5.5,0.306
San Francisco,West,4/1/1999,5.251,-0.061
San Francisco,West,5/1/1999,5.47,-0.383
San Francisco,West,6/1/1999,5.785,-0.356
San Francisco,West,7/1/1999,5.94,-0.182
San Francisco,West,8/1/1999,5.759,0.077
San Francisco,West,9/1/1999,5.72,0.313
San Francisco,West,10/1/1999,5.477,0.008
San Francisco,West,11/1/1999,5.602,-0.258
San Francisco,West,12/1/1999,5.582,-0.56
San Francisco,West,1/1/2000,5.782,-0.392
San Francisco,West,2/1/2000,6.068,0.418
San Francisco,West,3/1/2000,5.398,0.313
San Francisco,West,4/1/2000,5.27,-0.1
San Francisco,West,5/1/2000,5.507,-0.268
San Francisco,West,6/1/2000,5.986,-0.248
San Francisco,West,7/1/2000,6.038,-0.363
San Francisco,West,8/1/2000,5.897,-0.038
San Francisco,West,9/1/2000,5.762,0.388
San Francisco,West,10/1/2000,5.648,0.175
San Francisco,West,11/1/2000,5.53,-0.317
San Francisco,West,12/1/2000,5.644,-0.494
San Francisco,West,1/1/2001,5.881,-0.222
San Francisco,West,2/1/2001,5.864,-0.13
San Francisco,West,3/1/2001,5.628,0.152
San Francisco,West,4/1/2001,5.228,-0.507
San Francisco,West,5/1/2001,5.648,-0.317
San Francisco,West,6/1/2001,5.841,-0.373
San Francisco,West,7/1/2001,6.045,-0.179
San Francisco,West,8/1/2001,5.861,-0.1
San Francisco,West,9/1/2001,5.739,0.267
San Francisco,West,10/1/2001,5.592,0.238
San Francisco,West,11/1/2001,5.871,-0.035
San Francisco,West,12/1/2001,5.963,-0.399
San Francisco,West,1/1/2002,5.92,-0.376
San Francisco,West,2/1/2002,5.684,-0.202
San Francisco,West,3/1/2002,5.51,-0.084
San Francisco,West,4/1/2002,5.365,-0.32
San Francisco,West,5/1/2002,5.484,-0.563
San Francisco,West,6/1/2002,5.723,-0.468
San Francisco,West,7/1/2002,5.976,-0.045
San Francisco,West,8/1/2002,5.907,0.201
San Francisco,West,9/1/2002,5.894,0.339
San Francisco,West,10/1/2002,5.677,0.175
San Francisco,West,11/1/2002,5.989,0.08
San Francisco,West,12/1/2002,6.488,0.119
San Francisco,West,1/1/2003,6.15,-0.048
San Francisco,West,2/1/2003,6.025,0.142
San Francisco,West,3/1/2003,5.333,-0.219
San Francisco,West,4/1/2003,5.444,-0.064
San Francisco,West,5/1/2003,5.516,-0.337
San Francisco,West,6/1/2003,5.877,-0.369
San Francisco,West,7/1/2003,5.979,-0.32
San Francisco,West,8/1/2003,6.028,0.185
San Francisco,West,9/1/2003,5.894,0.316
San Francisco,West,10/1/2003,5.772,0.123
San Francisco,West,11/1/2003,5.733,-0.196
San Francisco,West,12/1/2003,6.12,-0.015
San Francisco,West,1/1/2004,6.097,0.001
San Francisco,West,2/1/2004,5.9,0.11
San Francisco,West,3/1/2004,5.543,0.215
San Francisco,West,4/1/2004,5.297,-0.274
San Francisco,West,5/1/2004,5.612,-0.346
San Francisco,West,6/1/2004,5.959,-0.448
San Francisco,West,7/1/2004,6.15,-0.366
San Francisco,West,8/1/2004,6.005,-0.035
San Francisco,West,9/1/2004,5.93,0.451
San Francisco,West,10/1/2004,5.746,0.192
San Francisco,West,11/1/2004,5.792,-0.13
San Francisco,West,12/1/2004,6.071,-0.137
San Francisco,West,1/1/2005,6.261,0.218
San Francisco,West,2/1/2005,6.156,0.26
San Francisco,West,3/1/2005,5.733,0.211
San Francisco,West,4/1/2005,5.49,-0.202
San Francisco,West,5/1/2005,5.795,-0.159
San Francisco,West,6/1/2005,5.933,-0.281
San Francisco,West,7/1/2005,6.255,-0.074
San Francisco,West,8/1/2005,6.146,0.113
San Francisco,West,9/1/2005,5.858,0.264
San Francisco,West,10/1/2005,5.726,0.152
San Francisco,West,11/1/2005,5.831,-0.238
San Francisco,West,12/1/2005,6.222,-0.301
San Francisco,West,1/1/2006,6.14,0.087
San Francisco,West,2/1/2006,5.844,0.116
San Francisco,West,3/1/2006,5.874,0.428
San Francisco,West,4/1/2006,6.041,0.766
San Francisco,West,5/1/2006,5.992,0.116
San Francisco,West,6/1/2006,5.94,-0.15
San Francisco,West,7/1/2006,6.13,0.11
San Francisco,West,8/1/2006,6.212,0.392
San Francisco,West,9/1/2006,6.028,0.375
San Francisco,West,10/1/2006,5.894,0.234
San Francisco,West,11/1/2006,5.861,-0.163
San Francisco,West,12/1/2006,6.031,-0.389
San Francisco,West,1/1/2007,5.884,-0.507
San Francisco,West,2/1/2007,5.69,-0.245
San Francisco,West,3/1/2007,5.241,-0.294
San Francisco,West,4/1/2007,5.241,-0.392
San Francisco,West,5/1/2007,5.572,-0.52
San Francisco,West,6/1/2007,5.818,-0.533
San Francisco,West,7/1/2007,6.038,-0.314
San Francisco,West,8/1/2007,5.943,0.1
San Francisco,West,9/1/2007,5.825,0.195
San Francisco,West,10/1/2007,5.618,-0.222
San Francisco,West,11/1/2007,5.69,-0.422
San Francisco,West,12/1/2007,5.749,-0.54
San Francisco,West,1/1/2008,6.064,-0.061
San Francisco,West,2/1/2008,5.743,-0.077
San Francisco,West,3/1/2008,5.146,-0.402
San Francisco,West,4/1/2008,5.152,-0.553
San Francisco,West,5/1/2008,5.625,-0.399
San Francisco,West,6/1/2008,5.94,-0.451
San Francisco,West,7/1/2008,6.301,-0.13
San Francisco,West,8/1/2008,6.196,0.264
San Francisco,West,9/1/2008,5.92,0.585
San Francisco,West,10/1/2008,5.664,0.021
San Francisco,West,11/1/2008,5.835,-0.238
San Francisco,West,12/1/2008,5.897,-0.376
San Francisco,West,1/1/2009,5.733,-0.432
San Francisco,West,2/1/2009,5.953,0.096
San Francisco,West,3/1/2009,5.523,-0.064
San Francisco,West,4/1/2009,5.339,-0.54
San Francisco,West,5/1/2009,5.697,-0.409
San Francisco,West,6/1/2009,6.176,-0.084
San Francisco,West,7/1/2009,6.133,-0.068
San Francisco,West,8/1/2009,6.084,0.195
San Francisco,West,9/1/2009,5.91,0.359
San Francisco,West,10/1/2009,5.92,0.388
San Francisco,West,11/1/2009,5.904,-0.212
San Francisco,West,12/1/2009,6.373,-0.061
San Francisco,West,1/1/2010,6.606,0.205
San Francisco,West,2/1/2010,6.291,0.5
San Francisco,West,3/1/2010,5.667,0.096
San Francisco,West,4/1/2010,5.805,0.067
San Francisco,West,5/1/2010,5.526,-0.537
San Francisco,West,6/1/2010,5.785,-0.373
San Francisco,West,7/1/2010,5.999,0.008
San Francisco,West,8/1/2010,5.936,0.297
San Francisco,West,9/1/2010,5.789,0.244
San Francisco,West,10/1/2010,5.697,0.021
San Francisco,West,11/1/2010,5.805,-0.215
San Francisco,West,12/1/2010,6.209,-0.11
San Francisco,West,1/1/2011,5.989,-0.153
San Francisco,West,2/1/2011,5.812,0.031
San Francisco,West,3/1/2011,5.677,0.398
San Francisco,West,4/1/2011,5.454,0.3
San Francisco,West,5/1/2011,5.776,-0.084
San Francisco,West,6/1/2011,6.064,-0.058
San Francisco,West,7/1/2011,6.189,0.06
San Francisco,West,8/1/2011,6.009,0.257
San Francisco,West,9/1/2011,5.933,0.444
San Francisco,West,10/1/2011,5.812,0.119
San Francisco,West,11/1/2011,5.812,-0.202
San Francisco,West,12/1/2011,5.805,-0.314
San Francisco,West,1/1/2012,5.887,-0.104
San Francisco,West,2/1/2012,5.703,-0.097
San Francisco,West,3/1/2012,5.52,0.054
San Francisco,West,4/1/2012,5.507,-0.084
San Francisco,West,5/1/2012,5.68,-0.219
